itemName,itemKind,category,equipLevel,craftType,detailUrl,baseValueRows,baseValueFlat,baseValueRawLines
"司祭のほうい","防具","体上","42","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shisainohoi.html","[]","[]","[""60 35 60"",""40 50 40"",""60 35 70"",""司祭のほういの特性"",""特性：布復活（再生布）"",""司祭のほういの縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→最強→弱い→ふつう→弱い""]"
"フェンサーマント","防具","体上","42","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_fensa-manto.html","[]","[]","[""55 35 70"",""45 40 45"",""70 35 55"",""フェンサーマントの特性"",""特性：布復活（再生布）"",""フェンサーマントの縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→最強→弱い→ふつう→弱い""]"
"プラチナメイル上","防具","体上","42","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_purachinameiruue.html","[[""85-92"",""85-92""],[""50-64"",""50-64""],[""60-68"",""60-68""]]","[""85-92"",""85-92"",""50-64"",""50-64"",""60-68"",""60-68""]","[""85-92 85-92"",""50-64 50-64"",""60-68 60-68"",""プラチナメイル上の特性"",""特性：たたき変化（倍半）"",""プラチナメイル上の縫いパワー""]"
"ホーリーローブ上","防具","体上","42","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ho-ri-ro-buue.html","[]","[]","[""55 35 55"",""50 40 50"",""65 35 65"",""ホーリーローブ上の特性"",""特性：布復活（再生布）"",""ホーリーローブ上の縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→最強→弱い→ふつう→弱い""]"
"水のはごろも上","防具","体上","42","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mizunohagoromoe.html","[]","[]","[""70 35 70"",""45 40 45"",""55 35 55"",""水のはごろも上の特性"",""特性：集中力変化（虹）"",""水のはごろも上の縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→最強→弱い→ふつう→弱い""]"
"くろがねのよろい上","防具","体上","42","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kuroganenoyoroiue.html","[[""60-72"",""60-72""],[""85-94"",""85-94""],[""50-60"",""50-60""]]","[""60-72"",""60-72"",""85-94"",""85-94"",""50-60"",""50-60""]","[""60-72 60-72"",""85-94 85-94"",""50-60 50-60"",""くろがねのよろい上の特性"",""特性：メーター減少（戻り）"",""くろがねのよろい上の縫いパワー""]"
"森人のチョッキ","防具","体上","35","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_moribitonochokki.html","[]","[]","[""45 32 45"",""32 32 32"",""40 32 40"",""森人のチョッキの特性"",""特性：布復活（再生布）"",""森人のチョッキの縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→ふつう→弱い""]"
"バンデッドチェイン","防具","体上","35","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_bandeddoin.html","[[""72-76"",""32-48""],[""45-57"",""50-60""],[""60-68"",""70-78""]]","[""72-76"",""32-48"",""45-57"",""50-60"",""60-68"",""70-78""]","[""72-76 32-48"",""45-57 50-60"",""60-68 70-78"",""バンデッドチェインの特性"",""特性：メーター減少（戻り）"",""バンデッドチェインの縫いパワー""]"
"けんぽうぎ上","防具","体上","35","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kempogiue.html","[]","[]","[""40 32 40"",""32 32 32"",""45 32 45"",""けんぽうぎ上の特性"",""特性：布復活（再生布）"",""けんぽうぎ上の縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→ふつう→弱い""]"
"まどうしのころも上","防具","体上","35","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_madoshinokoromoe.html","[]","[]","[""32 32 32"",""32 32 32"",""53 32 53"",""まどうしのころも上の特性"",""特性：集中力変化（虹）"",""まどうしのころも上の縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→ふつう→弱い""]"
"神官のほうい上","防具","体上","35","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shinkannohoiue.html","[]","[]","[""40 32 40"",""32 32 32"",""40 32 50"",""神官のほうい上の特性"",""特性：布復活（再生布）"",""神官のほうい上の縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→ふつう→弱い""]"
"まほうのよろい上","防具","体上","35","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mahonoyoroiue.html","[[""40-46""],[""60-72""],[""50-58""]]","[""40-46"",""60-72"",""50-58""]","[""40-46"",""60-72"",""50-58"",""まほうのよろい上の特性"",""特性：たたき変化（倍半）"",""まほうのよろい上の縫いパワー""]"
"かたりべの服上","防具","体上","35","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kataribenofukuue.html","[]","[]","[""32 32 40"",""40 32 32"",""45 32 45"",""かたりべの服上の特性"",""特性：集中力変化（虹）"",""かたりべの服上の縫いパワー"",""縫いパワー：ふつう→最強→ふつう→弱い→ふつう→強い→ふつう→弱い""]"
"戦士のよろい","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_senshinoyoroi.html","[]","[]","[""戦士のよろいの特性"",""戦士のよろいの縫いパワー""]"
"僧侶のほうい","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_soryonohoi.html","[]","[]","[""僧侶のほういの特性"",""僧侶のほういの縫いパワー""]"
"魔法使いの服","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mahotsukainofuku.html","[]","[]","[""魔法使いの服の特性"",""魔法使いの服の縫いパワー""]"
"ぶとうぎ","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_butogi.html","[]","[]","[""ぶとうぎの特性"",""ぶとうぎの縫いパワー""]"
"盗賊のチュニック上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tozokunochunikkuue.html","[]","[]","[""盗賊のチュニック上の特性"",""盗賊のチュニック上の縫いパワー""]"
"旅芸人の衣装上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tabigeininnoishoe.html","[]","[]","[""旅芸人の衣装上の特性"",""旅芸人の衣装上の縫いパワー""]"
"パラディンチェイン","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_paradinin.html","[]","[]","[""パラディンチェインの特性"",""パラディンチェインの縫いパワー""]"
"レンジャーコート上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_renja-ko-toe.html","[]","[]","[""レンジャーコート上の特性"",""レンジャーコート上の縫いパワー""]"
"魔法戦士団制服","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mahosenshidanseifuku.html","[]","[]","[""魔法戦士団制服の特性"",""魔法戦士団制服の縫いパワー""]"
"スターコート","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_suta-ko-to.html","[]","[]","[""スターコートの特性"",""スターコートの縫いパワー""]"
"バトマスアーマー上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_batomasua-ma-ue.html","[]","[]","[""バトマスアーマー上の特性"",""バトマスアーマー上の縫いパワー""]"
"賢者のころも上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kenjanokoromoe.html","[]","[]","[""賢者のころも上の特性"",""賢者のころも上の縫いパワー""]"
"まもの使いの服","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mamonotsukainofuku.html","[]","[]","[""まもの使いの服の特性"",""まもの使いの服の縫いパワー""]"
"どうぐ使いのズボン","防具","体下","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_dogutsukainofuku.html","[]","[]","[""どうぐ使いのズボンの特性"",""どうぐ使いのズボンの縫いパワー""]"
"踊り子のベスト","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_odorikonobesuto.html","[]","[]","[""踊り子のベストの特性"",""踊り子のベストの縫いパワー""]"
"踊り子のドレス","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_odorikonodoresu.html","[]","[]","[""踊り子のドレスの特性"",""踊り子のドレスの縫いパワー""]"
"占い師の服上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_uranaishinofukuue.html","[]","[]","[""占い師の服上の特性"",""占い師の服上の縫いパワー""]"
"王者のマント","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ojanomanto.html","[]","[]","[""王者のマントの特性"",""王者のマントの縫いパワー""]"
"天地雷鳴士の装束上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tenchiraimeishinoshozokuue.html","[]","[]","[""天地雷鳴士の装束上の特性"",""天地雷鳴士の装束上の縫いパワー""]"
"遊び人の服","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_asobininnofuku.html","[]","[]","[""遊び人の服の特性"",""遊び人の服の縫いパワー""]"
"デスマスの礼服上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_desumasuta-2.html","[]","[]","[""デスマスの礼服上の特性"",""デスマスの礼服上の縫いパワー""]"
"海賊の戦闘服上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kaizokunosentofukuue.html","[]","[]","[""海賊の戦闘服上の特性"",""海賊の戦闘服上の縫いパワー""]"
"竜術士の服上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ryuujutsushi2.html","[]","[]","[""竜術士の服上の特性"",""竜術士の服上の縫いパワー""]"
"ガーディアンメイル","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ga-dian2.html","[]","[]","[""ガーディアンメイルの特性"",""ガーディアンメイルの縫いパワー""]"
"隠者のころも上","防具","体上","30","","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_inja2.html","[]","[]","[""隠者のころも上の特性"",""隠者のころも上の縫いパワー""]"
"はがねのよろい上","防具","体上","28","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_haganenoyoroiue.html","[[""30-40"",""30-40""],[""50-58"",""50-58""],[""40-52"",""40-52""]]","[""30-40"",""30-40"",""50-58"",""50-58"",""40-52"",""40-52""]","[""30-40 30-40"",""50-58 50-58"",""40-52 40-52"",""はがねのよろい上の特性"",""特性：なし"",""はがねのよろい上の縫いパワー""]"
"カンフージャケット","防具","体上","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_kanfu-jaketto.html","[]","[]","[""30 23 30"",""23 23 23"",""40 23 40"",""カンフージャケットの特性"",""特性：布復活（再生布）"",""カンフージャケットの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"まもりのローブ","防具","体上","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mamorinoro-bu.html","[]","[]","[""30 23 30"",""23 23 23"",""30 23 50"",""まもりのローブの特性"",""特性：布復活（再生布）"",""まもりのローブの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"マタドールスーツ上","防具","体上","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_matado-rusu-tsuue.html","[]","[]","[""35 23 35"",""23 23 23"",""35 23 35"",""マタドールスーツ上の特性"",""特性：布復活（再生布）"",""マタドールスーツ上の縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"まじないしローブ上","防具","体上","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_majinaishiro-buue.html","[]","[]","[""40 23 23"",""23 23 30"",""30 23 40"",""まじないしローブ上の特性"",""特性：布復活（再生布）"",""まじないしローブ上の縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"ウェスタンブラウス","防具","体上","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_wesutamburausu.html","[]","[]","[""30 23 30"",""23 23 23"",""50 23 30"",""ウェスタンブラウスの特性"",""特性：布復活（再生布）"",""ウェスタンブラウスの縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"木の葉のよろい上","防具","体上","28","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_konohanoyoroiue.html","[]","[]","[""30 23 50"",""23 23 23"",""30 23 30"",""木の葉のよろい上の特性"",""特性：布復活（再生布）"",""木の葉のよろい上の縫いパワー"",""縫いパワー：ふつう→強い→ふつう→弱い""]"
"はやてのベスト","防具","体上","21","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_hayatenobesuto.html","[]","[]","[""23 23 23"",""23 23 23"",""23 23 23"",""はやてのベストの特性"",""特性：なし"",""はやてのベストの縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"手品師の服","防具","体上","21","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tejinashinofuku.html","[]","[]","[""23 23 23"",""23 23 23"",""23 23 23"",""手品師の服の特性"",""特性：なし"",""手品師の服の縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"てつのよろい上","防具","体上","21","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_tetsunoyoroiue.html","[[""20-32"",""20-32""],[""25-35"",""25-35""],[""45-55"",""45-55""]]","[""20-32"",""20-32"",""25-35"",""25-35"",""45-55"",""45-55""]","[""20-32 20-32"",""25-35 25-35"",""45-55 45-55"",""てつのよろい上の特性"",""特性：なし"",""てつのよろい上の縫いパワー""]"
"ぎんのむねあて","防具","体上","21","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_ginnomuneate.html","[[""50-60"",""50-60""],[""30-37"",""30-37""],[""24-38"",""24-38""]]","[""50-60"",""50-60"",""30-37"",""30-37"",""24-38"",""24-38""]","[""50-60 50-60"",""30-37 30-37"",""24-38 24-38"",""ぎんのむねあての特性"",""特性：なし"",""ぎんのむねあての縫いパワー""]"
"みかわしの服上","防具","体上","21","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_mikawashinofukuue.html","[]","[]","[""23 23 23"",""23 23 23"",""23 23 23"",""みかわしの服上の特性"",""特性：なし"",""みかわしの服上の縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
"新兵支給むねあて","防具","体上","21","防具鍛冶","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_shimpeishikyuumuneate.html","[[""38-46"",""38-46""],[""32-45"",""32-45""],[""36-46"",""36-46""]]","[""38-46"",""38-46"",""32-45"",""32-45"",""36-46"",""36-46""]","[""38-46 38-46"",""32-45 32-45"",""36-46 36-46"",""新兵支給むねあての特性"",""特性：なし"",""新兵支給むねあての縫いパワー""]"
"学者のころも上","防具","体上","21","さいほう","https://xn--10-yg4a1a3kyh.jp/../a_bogu/dq10_bogu_k_gakushanokoromoe.html","[]","[]","[""23 23 23"",""23 23 23"",""23 23 23"",""学者のころも上の特性"",""特性：なし"",""学者のころも上の縫いパワー"",""縫いパワー：ふつう→弱い→強い→ふつう→弱い→ふつう→ふつう→弱い→ふつう""]"
